timestamp,label,mode,scope,prefix,reads,logicalBytes,remoteGets,remoteBytes,readAmp,cacheHitRate,policySwitches,fallbackReads,demandClampReads,ioLatencySumNanos,nsPerOp,p50Ns,p95Ns,p99Ns,prefetchGets,prefetchBytes,prefetchUsefulBytes,prefetchWastedBytes,prefetchCancelledBytes,budgetMiB,prefetchBlockMiB,prefetchDepth,case,costSeconds
20260729-201349,headroom_b1024_block1_depth1_forced_s3a_prefetch,forced_s3a_prefetch,all,,11189,2588051441,3668,4406641748,1.7027,0.7969,0,0,0,10838587470,1453827.6,16280,5114992,7063454,1396,1463812096,221974116,1251175175,0,1024,1,1,forced:s3a_prefetch,225.4250
20260729-201349,headroom_b1024_block1_depth1_forced_s3a_prefetch,forced_s3a_prefetch,prefix,tpch,1309,295968743,365,392614004,1.3265,0.8052,0,0,0,0,0.0,0,0,0,110,115343360,19170588,96172772,0,1024,1,1,forced:s3a_prefetch,21.9943
20260729-201349,headroom_b1024_block1_depth1_forced_s3a_prefetch,forced_s3a_prefetch,prefix,taxi,659,1064016617,315,612309890,0.5755,0.6859,0,0,0,0,0.0,0,0,0,108,113246208,25246038,97337365,0,1024,1,1,forced:s3a_prefetch,21.5894
20260729-201349,headroom_b1024_block1_depth1_forced_s3a_prefetch,forced_s3a_prefetch,prefix,lastfm,1216,1867138,3,3198959,1.7133,0.9984,0,0,0,0,0.0,0,0,0,1,1048576,203840,844736,0,1024,1,1,forced:s3a_prefetch,0.1805
20260729-201349,headroom_b1024_block1_depth1_forced_s3a_prefetch,forced_s3a_prefetch,prefix,mm,2785,569189337,844,972651232,1.7088,0.7928,0,0,0,0,0.0,0,0,0,267,279969792,175726008,104243784,0,1024,1,1,forced:s3a_prefetch,51.4759
20260729-201349,headroom_b1024_block1_depth1_forced_s3a_prefetch,forced_s3a_prefetch,prefix,clickbench,1572,646756165,1507,1765391685,2.7296,0.4370,0,0,0,0,0.0,0,0,0,622,652214272,666,652213606,0,1024,1,1,forced:s3a_prefetch,92.1861
20260729-201349,headroom_b1024_block1_depth1_forced_s3a_prefetch,forced_s3a_prefetch,prefix,fmnist,1216,6140828,186,193033765,31.4345,0.9145,0,0,0,0,0.0,0,0,0,82,85983232,1404928,84578304,0,1024,1,1,forced:s3a_prefetch,11.1409
20260729-201349,headroom_b1024_block1_depth1_forced_s3a_prefetch,forced_s3a_prefetch,prefix,sift,1216,3142849,447,466496148,148.4310,0.8018,0,0,0,0,0.0,0,0,0,206,216006656,222048,215784608,0,1024,1,1,forced:s3a_prefetch,26.7989
20260729-201349,headroom_b1024_block1_depth1_forced_s3a_prefetch,forced_s3a_prefetch,prefix,emb_real,1216,969764,1,946065,0.9756,0.9992,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,1,1,forced:s3a_prefetch,0.0590
20260729-201120,headroom_b1024_block1_depth0_forced_s3a_random,forced_s3a_random,all,,11189,2588051441,5304,1409084477,0.5445,0.5260,0,0,0,3923179117,830484.0,115467,1230830,4605352,0,0,0,0,0,1024,1,1,forced:s3a_random,278.6381
20260729-201120,headroom_b1024_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,tpch,1309,295968743,605,122729226,0.4147,0.5378,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,1,1,forced:s3a_random,31.4204
20260729-201120,headroom_b1024_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,taxi,659,1064016617,226,355820597,0.3344,0.6571,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,1,1,forced:s3a_random,14.6934
20260729-201120,headroom_b1024_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,lastfm,1216,1867138,75,5482913,2.9365,0.9383,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,1,1,forced:s3a_random,3.8023
20260729-201120,headroom_b1024_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,mm,2785,569189337,1534,407343027,0.7157,0.4492,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,1,1,forced:s3a_random,80.5847
20260729-201120,headroom_b1024_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,clickbench,1572,646756165,1132,402707754,0.6227,0.2799,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,1,1,forced:s3a_random,60.4405
20260729-201120,headroom_b1024_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,fmnist,1216,6140828,951,63541325,10.3474,0.2179,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,1,1,forced:s3a_random,48.1560
20260729-201120,headroom_b1024_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,sift,1216,3142849,756,49700021,15.8137,0.3783,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,1,1,forced:s3a_random,38.2740
20260729-201120,headroom_b1024_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,emb_real,1216,969764,25,1759614,1.8145,0.9794,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,1,1,forced:s3a_random,1.2668
20260729-201208,headroom_b1024_block1_depth0_forced_template_multimodal,forced_template_multimodal,all,,11189,2588051441,5241,1402355387,0.5419,0.5316,0,0,0,4156948324,860143.5,90621,1387837,4670716,0,0,0,0,0,1024,1,1,forced:template_multimodal,275.4239
20260729-201208,headroom_b1024_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,tpch,1309,295968743,655,121192773,0.4095,0.4996,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,1,1,forced:template_multimodal,33.9058
20260729-201208,headroom_b1024_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,taxi,659,1064016617,226,355606007,0.3342,0.6571,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,1,1,forced:template_multimodal,14.6913
20260729-201208,headroom_b1024_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,lastfm,1216,1867138,42,3320225,1.7782,0.9655,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,1,1,forced:template_multimodal,2.1317
20260729-201208,headroom_b1024_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,mm,2785,569189337,1514,404272624,0.7103,0.4564,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,1,1,forced:template_multimodal,79.5554
20260729-201208,headroom_b1024_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,clickbench,1572,646756165,1132,401802817,0.6213,0.2799,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,1,1,forced:template_multimodal,60.4319
20260729-201208,headroom_b1024_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,fmnist,1216,6140828,936,66725232,10.8658,0.2303,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,1,1,forced:template_multimodal,47.4363
20260729-201208,headroom_b1024_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,sift,1216,3142849,722,48396991,15.3991,0.4063,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,1,1,forced:template_multimodal,36.5615
20260729-201208,headroom_b1024_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,emb_real,1216,969764,14,1038718,1.0711,0.9885,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,1,1,forced:template_multimodal,0.7099
20260729-201406,headroom_b1024_block1_depth1_template_auto,template_auto,all,,11189,2588051441,4853,2276372066,0.8796,0.6266,3400,0,0,6109878677,1014706.9,94879,3675448,5795896,675,562098476,103684504,458413972,0,1024,1,1,selector:template_auto,264.3592
20260729-201406,headroom_b1024_block1_depth1_template_auto,template_auto,prefix,tpch,1309,295968743,402,242317929,0.8187,0.7632,610,0,0,0,0.0,0,0,0,92,96468992,28575161,67893831,0,1024,1,1,selector:template_auto,22.4109
20260729-201406,headroom_b1024_block1_depth1_template_auto,template_auto,prefix,taxi,659,1064016617,298,500706539,0.4706,0.6616,282,0,0,0,0.0,0,0,0,75,75497472,288738,75208734,0,1024,1,1,selector:template_auto,19.6751
20260729-201406,headroom_b1024_block1_depth1_template_auto,template_auto,prefix,lastfm,1216,1867138,16,3657711,1.9590,0.9901,21,0,0,0,0.0,0,0,0,4,1048576,194710,853866,0,1024,1,1,selector:template_auto,0.8349
20260729-201406,headroom_b1024_block1_depth1_template_auto,template_auto,prefix,mm,2785,569189337,1167,682525743,1.1991,0.6521,1069,0,0,0,0.0,0,0,0,198,202899456,73400693,129498763,0,1024,1,1,selector:template_auto,64.8591
20260729-201406,headroom_b1024_block1_depth1_template_auto,template_auto,prefix,clickbench,1572,646756165,1246,668139861,1.0331,0.2913,560,0,0,0,0.0,0,0,0,132,138412032,666,138411366,0,1024,1,1,selector:template_auto,68.6719
20260729-201406,headroom_b1024_block1_depth1_template_auto,template_auto,prefix,fmnist,1216,6140828,999,112412861,18.3058,0.2862,516,0,0,0,0.0,0,0,0,131,34340864,238376,34102488,0,1024,1,1,selector:template_auto,51.0221
20260729-201406,headroom_b1024_block1_depth1_template_auto,template_auto,prefix,sift,1216,3142849,724,65665357,20.8936,0.4400,335,0,0,0,0.0,0,0,0,43,13431084,986160,12444924,0,1024,1,1,selector:template_auto,36.8262
20260729-201406,headroom_b1024_block1_depth1_template_auto,template_auto,prefix,emb_real,1216,969764,1,946065,0.9756,0.9992,7,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,1,1,selector:template_auto,0.0590
20260729-201421,headroom_b1024_block1_depth1_decision_tree,decision_tree,all,,11189,2588051441,4541,1636443522,0.6323,0.6185,68,0,0,4759027347,902182.5,64131,1661171,5422761,272,150732800,11791097,144222639,0,1024,1,1,selector:decision_tree,242.6563
20260729-201421,headroom_b1024_block1_depth1_decision_tree,decision_tree,prefix,tpch,1309,295968743,605,123161773,0.4161,0.5378,7,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,1,1,selector:decision_tree,31.4246
20260729-201421,headroom_b1024_block1_depth1_decision_tree,decision_tree,prefix,taxi,659,1064016617,296,416412629,0.3914,0.6631,19,0,0,0,0.0,0,0,0,74,33554432,9362537,29472831,0,1024,1,1,selector:decision_tree,18.7712
20260729-201421,headroom_b1024_block1_depth1_decision_tree,decision_tree,prefix,lastfm,1216,1867138,10,3657711,1.9590,0.9918,2,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,1,1,selector:decision_tree,0.5349
20260729-201421,headroom_b1024_block1_depth1_decision_tree,decision_tree,prefix,mm,2785,569189337,1517,404736646,0.7111,0.4557,13,0,0,0,0.0,0,0,0,1,262144,0,262144,0,1024,1,1,selector:decision_tree,79.7099
20260729-201421,headroom_b1024_block1_depth1_decision_tree,decision_tree,prefix,clickbench,1572,646756165,1132,402520799,0.6224,0.2799,18,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,1,1,selector:decision_tree,60.4387
20260729-201421,headroom_b1024_block1_depth1_decision_tree,decision_tree,prefix,fmnist,1216,6140828,203,192129149,31.2872,0.9013,4,0,0,0,0.0,0,0,0,83,87031808,1420608,85611200,0,1024,1,1,selector:decision_tree,11.9823
20260729-201421,headroom_b1024_block1_depth1_decision_tree,decision_tree,prefix,sift,1216,3142849,767,92102176,29.3053,0.4630,3,0,0,0,0.0,0,0,0,114,29884416,1007952,28876464,0,1024,1,1,selector:decision_tree,39.2284
20260729-201421,headroom_b1024_block1_depth1_decision_tree,decision_tree,prefix,emb_real,1216,969764,11,1722639,1.7763,0.9910,2,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,1,1,selector:decision_tree,0.5664
20260729-201436,headroom_b1024_block1_depth1_oracle_bytes,oracle_perworkload,all,,11189,2588051441,5204,1398957561,0.5405,0.5350,0,0,0,4258586051,857587.1,102141,1427862,4574676,1,1048576,203840,844736,0,1024,1,1,oracle_perworkload:bytes,273.5415
20260729-201436,headroom_b1024_block1_depth1_oracle_bytes,oracle_perworkload,prefix,tpch,1309,295968743,655,121192773,0.4095,0.4996,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,1,1,oracle_perworkload:bytes,33.9058
20260729-201436,headroom_b1024_block1_depth1_oracle_bytes,oracle_perworkload,prefix,taxi,659,1064016617,226,355606007,0.3342,0.6571,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,1,1,oracle_perworkload:bytes,14.6913
20260729-201436,headroom_b1024_block1_depth1_oracle_bytes,oracle_perworkload,prefix,lastfm,1216,1867138,3,3198959,1.7133,0.9984,0,0,0,0,0.0,0,0,0,1,1048576,203840,844736,0,1024,1,1,oracle_perworkload:bytes,0.1805
20260729-201436,headroom_b1024_block1_depth1_oracle_bytes,oracle_perworkload,prefix,mm,2785,569189337,1514,404272624,0.7103,0.4564,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,1,1,oracle_perworkload:bytes,79.5554
20260729-201436,headroom_b1024_block1_depth1_oracle_bytes,oracle_perworkload,prefix,clickbench,1572,646756165,1132,401802817,0.6213,0.2799,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,1,1,oracle_perworkload:bytes,60.4319
20260729-201436,headroom_b1024_block1_depth1_oracle_bytes,oracle_perworkload,prefix,fmnist,1216,6140828,951,63541325,10.3474,0.2179,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,1,1,oracle_perworkload:bytes,48.1560
20260729-201436,headroom_b1024_block1_depth1_oracle_bytes,oracle_perworkload,prefix,sift,1216,3142849,722,48396991,15.3991,0.4063,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,1,1,oracle_perworkload:bytes,36.5615
20260729-201436,headroom_b1024_block1_depth1_oracle_bytes,oracle_perworkload,prefix,emb_real,1216,969764,1,946065,0.9756,0.9992,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,1,1,oracle_perworkload:bytes,0.0590
20260729-201453,headroom_b1024_block1_depth1_oracle_cost,oracle_perworkload,all,,11189,2588051441,3204,2786348997,1.0766,0.7732,0,0,0,7092719686,1096605.6,19276,4713464,6236717,666,698351616,196727412,501624204,0,1024,1,1,oracle_perworkload:cost,186.7727
20260729-201453,headroom_b1024_block1_depth1_oracle_cost,oracle_perworkload,prefix,tpch,1309,295968743,365,392614004,1.3265,0.8052,0,0,0,0,0.0,0,0,0,110,115343360,19170588,96172772,0,1024,1,1,oracle_perworkload:cost,21.9943
20260729-201453,headroom_b1024_block1_depth1_oracle_cost,oracle_perworkload,prefix,taxi,659,1064016617,226,355606007,0.3342,0.6571,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,1,1,oracle_perworkload:cost,14.6913
20260729-201453,headroom_b1024_block1_depth1_oracle_cost,oracle_perworkload,prefix,lastfm,1216,1867138,3,3198959,1.7133,0.9984,0,0,0,0,0.0,0,0,0,1,1048576,203840,844736,0,1024,1,1,oracle_perworkload:cost,0.1805
20260729-201453,headroom_b1024_block1_depth1_oracle_cost,oracle_perworkload,prefix,mm,2785,569189337,844,972651232,1.7088,0.7928,0,0,0,0,0.0,0,0,0,267,279969792,175726008,104243784,0,1024,1,1,oracle_perworkload:cost,51.4759
20260729-201453,headroom_b1024_block1_depth1_oracle_cost,oracle_perworkload,prefix,clickbench,1572,646756165,1132,401802817,0.6213,0.2799,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,1,1,oracle_perworkload:cost,60.4319
20260729-201453,headroom_b1024_block1_depth1_oracle_cost,oracle_perworkload,prefix,fmnist,1216,6140828,186,193033765,31.4345,0.9145,0,0,0,0,0.0,0,0,0,82,85983232,1404928,84578304,0,1024,1,1,oracle_perworkload:cost,11.1409
20260729-201453,headroom_b1024_block1_depth1_oracle_cost,oracle_perworkload,prefix,sift,1216,3142849,447,466496148,148.4310,0.8018,0,0,0,0,0.0,0,0,0,206,216006656,222048,215784608,0,1024,1,1,oracle_perworkload:cost,26.7989
20260729-201453,headroom_b1024_block1_depth1_oracle_cost,oracle_perworkload,prefix,emb_real,1216,969764,1,946065,0.9756,0.9992,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,1,1,oracle_perworkload:cost,0.0590
20260729-201510,headroom_b1024_block4_depth4_forced_template_locality,forced_template_locality,all,,11189,2588051441,8341,2509815616,0.9698,0.6116,0,0,0,7087762050,1098735.4,154571,3109471,5016134,3995,1046564162,37220377,1009343785,0,1024,4,4,forced:template_locality,440.9855
20260729-201510,headroom_b1024_block4_depth4_forced_template_locality,forced_template_locality,prefix,tpch,1309,295968743,1085,290282784,0.9808,0.6387,0,0,0,0,0.0,0,0,0,612,160242047,15129157,145112890,0,1024,4,4,forced:template_locality,57.0184
20260729-201510,headroom_b1024_block4_depth4_forced_template_locality,forced_template_locality,prefix,taxi,659,1064016617,402,410254947,0.3856,0.6646,0,0,0,0,0.0,0,0,0,181,47448064,86400,47361664,0,1024,4,4,forced:template_locality,24.0125
20260729-201510,headroom_b1024_block4_depth4_forced_template_locality,forced_template_locality,prefix,lastfm,1216,1867138,15,3516833,1.8835,0.9934,0,0,0,0,0.0,0,0,0,7,1835008,330060,1504948,0,1024,4,4,forced:template_locality,0.7835
20260729-201510,headroom_b1024_block4_depth4_forced_template_locality,forced_template_locality,prefix,mm,2785,569189337,2438,715962639,1.2579,0.5052,0,0,0,0,0.0,0,0,0,1060,277872640,18422800,259449840,0,1024,4,4,forced:template_locality,128.7280
20260729-201510,headroom_b1024_block4_depth4_forced_template_locality,forced_template_locality,prefix,clickbench,1572,646756165,2294,716744458,1.1082,0.2824,0,0,0,0,0.0,0,0,0,1166,305659904,0,305659904,0,1024,4,4,forced:template_locality,121.5354
20260729-201510,headroom_b1024_block4_depth4_forced_template_locality,forced_template_locality,prefix,fmnist,1216,6140828,1080,206770131,33.6714,0.5707,0,0,0,0,0.0,0,0,0,558,146068230,1509240,144558990,0,1024,4,4,forced:template_locality,55.9719
20260729-201510,headroom_b1024_block4_depth4_forced_template_locality,forced_template_locality,prefix,sift,1216,3142849,1020,165019937,52.5065,0.4967,0,0,0,0,0.0,0,0,0,408,106754348,1439960,105314388,0,1024,4,4,forced:template_locality,52.5738
20260729-201510,headroom_b1024_block4_depth4_forced_template_locality,forced_template_locality,prefix,emb_real,1216,969764,7,1263887,1.3033,0.9967,0,0,0,0,0.0,0,0,0,3,683921,302760,381161,0,1024,4,4,forced:template_locality,0.3621
20260729-201624,headroom_b1024_block4_depth4_forced_s3a_prefetch,forced_s3a_prefetch,all,,11189,2588051441,6536,27525577145,10.6356,0.8678,0,0,0,64246424012,6198224.7,8656,47503878,48778031,5057,21210595328,1309441419,20049100391,0,1024,4,4,forced:s3a_prefetch,589.3044
20260729-201624,headroom_b1024_block4_depth4_forced_s3a_prefetch,forced_s3a_prefetch,prefix,tpch,1309,295968743,87,343403142,1.1603,0.9832,0,0,0,0,0.0,0,0,0,65,272629760,259033305,43324619,0,1024,4,4,forced:s3a_prefetch,7.6249
20260729-201624,headroom_b1024_block4_depth4_forced_s3a_prefetch,forced_s3a_prefetch,prefix,taxi,659,1064016617,209,930287060,0.8743,0.8467,0,0,0,0,0.0,0,0,0,108,452984832,571203150,0,0,1024,4,4,forced:s3a_prefetch,19.3219
20260729-201624,headroom_b1024_block4_depth4_forced_s3a_prefetch,forced_s3a_prefetch,prefix,lastfm,1216,1867138,1,3198959,1.7133,0.9992,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,4,4,forced:s3a_prefetch,0.0805
20260729-201624,headroom_b1024_block4_depth4_forced_s3a_prefetch,forced_s3a_prefetch,prefix,mm,2785,569189337,222,936278453,1.6449,0.9573,0,0,0,0,0.0,0,0,0,103,432013312,402853042,29160270,0,1024,4,4,forced:s3a_prefetch,20.0290
20260729-201624,headroom_b1024_block4_depth4_forced_s3a_prefetch,forced_s3a_prefetch,prefix,clickbench,1572,646756165,5838,24586924881,38.0158,0.2462,0,0,0,0,0.0,0,0,0,4653,19516096512,73634722,19442461790,0,1024,4,4,forced:s3a_prefetch,526.3792
20260729-201624,headroom_b1024_block4_depth4_forced_s3a_prefetch,forced_s3a_prefetch,prefix,fmnist,1216,6140828,48,190934373,31.0926,0.9852,0,0,0,0,0.0,0,0,0,30,125829120,2352000,123477120,0,1024,4,4,forced:s3a_prefetch,4.2209
20260729-201624,headroom_b1024_block4_depth4_forced_s3a_prefetch,forced_s3a_prefetch,prefix,sift,1216,3142849,130,533604212,169.7836,0.9737,0,0,0,0,0.0,0,0,0,98,411041792,365200,410676592,0,1024,4,4,forced:s3a_prefetch,11.5888
20260729-201624,headroom_b1024_block4_depth4_forced_s3a_prefetch,forced_s3a_prefetch,prefix,emb_real,1216,969764,1,946065,0.9756,0.9992,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,4,4,forced:s3a_prefetch,0.0590
20260729-201120,headroom_b1024_block1_depth0_forced_s3a_random,forced_s3a_random,all,,11189,2588051441,5304,1409084477,0.5445,0.5260,0,0,0,3923179117,830484.0,115467,1230830,4605352,0,0,0,0,0,1024,4,4,forced:s3a_random,278.6381
20260729-201120,headroom_b1024_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,tpch,1309,295968743,605,122729226,0.4147,0.5378,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,4,4,forced:s3a_random,31.4204
20260729-201120,headroom_b1024_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,taxi,659,1064016617,226,355820597,0.3344,0.6571,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,4,4,forced:s3a_random,14.6934
20260729-201120,headroom_b1024_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,lastfm,1216,1867138,75,5482913,2.9365,0.9383,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,4,4,forced:s3a_random,3.8023
20260729-201120,headroom_b1024_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,mm,2785,569189337,1534,407343027,0.7157,0.4492,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,4,4,forced:s3a_random,80.5847
20260729-201120,headroom_b1024_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,clickbench,1572,646756165,1132,402707754,0.6227,0.2799,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,4,4,forced:s3a_random,60.4405
20260729-201120,headroom_b1024_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,fmnist,1216,6140828,951,63541325,10.3474,0.2179,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,4,4,forced:s3a_random,48.1560
20260729-201120,headroom_b1024_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,sift,1216,3142849,756,49700021,15.8137,0.3783,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,4,4,forced:s3a_random,38.2740
20260729-201120,headroom_b1024_block1_depth0_forced_s3a_random,forced_s3a_random,prefix,emb_real,1216,969764,25,1759614,1.8145,0.9794,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,4,4,forced:s3a_random,1.2668
20260729-201208,headroom_b1024_block1_depth0_forced_template_multimodal,forced_template_multimodal,all,,11189,2588051441,5241,1402355387,0.5419,0.5316,0,0,0,4156948324,860143.5,90621,1387837,4670716,0,0,0,0,0,1024,4,4,forced:template_multimodal,275.4239
20260729-201208,headroom_b1024_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,tpch,1309,295968743,655,121192773,0.4095,0.4996,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,4,4,forced:template_multimodal,33.9058
20260729-201208,headroom_b1024_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,taxi,659,1064016617,226,355606007,0.3342,0.6571,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,4,4,forced:template_multimodal,14.6913
20260729-201208,headroom_b1024_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,lastfm,1216,1867138,42,3320225,1.7782,0.9655,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,4,4,forced:template_multimodal,2.1317
20260729-201208,headroom_b1024_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,mm,2785,569189337,1514,404272624,0.7103,0.4564,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,4,4,forced:template_multimodal,79.5554
20260729-201208,headroom_b1024_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,clickbench,1572,646756165,1132,401802817,0.6213,0.2799,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,4,4,forced:template_multimodal,60.4319
20260729-201208,headroom_b1024_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,fmnist,1216,6140828,936,66725232,10.8658,0.2303,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,4,4,forced:template_multimodal,47.4363
20260729-201208,headroom_b1024_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,sift,1216,3142849,722,48396991,15.3991,0.4063,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,4,4,forced:template_multimodal,36.5615
20260729-201208,headroom_b1024_block1_depth0_forced_template_multimodal,forced_template_multimodal,prefix,emb_real,1216,969764,14,1038718,1.0711,0.9885,0,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,4,4,forced:template_multimodal,0.7099
20260729-201649,headroom_b1024_block4_depth4_template_auto,template_auto,all,,11189,2588051441,4354,5324254787,2.0572,0.7296,3400,0,0,14087311637,1735883.4,63329,2863556,47944471,1329,3483500507,774388952,2731716844,0,1024,4,4,selector:template_auto,268.4761
20260729-201649,headroom_b1024_block4_depth4_template_auto,template_auto,prefix,tpch,1309,295968743,160,309681457,1.0463,0.9175,610,0,0,0,0.0,0,0,0,52,218103808,203193767,37515330,0,1024,4,4,selector:template_auto,10.9534
20260729-201649,headroom_b1024_block4_depth4_template_auto,template_auto,prefix,taxi,659,1064016617,209,854437500,0.8030,0.8467,282,0,0,0,0.0,0,0,0,108,452984832,197025150,255959682,0,1024,4,4,selector:template_auto,18.5986
20260729-201649,headroom_b1024_block4_depth4_template_auto,template_auto,prefix,lastfm,1216,1867138,1,3198959,1.7133,0.9992,21,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,4,4,selector:template_auto,0.0805
20260729-201649,headroom_b1024_block4_depth4_template_auto,template_auto,prefix,mm,2785,569189337,289,626468342,1.1006,0.9332,1069,0,0,0,0.0,0,0,0,103,428011189,366218056,61793133,0,1024,4,4,selector:template_auto,20.4245
20260729-201649,headroom_b1024_block4_depth4_template_auto,template_auto,prefix,clickbench,1572,646756165,1738,3254901532,5.0327,0.2328,560,0,0,0,0.0,0,0,0,532,2231369728,5808483,2225561245,0,1024,4,4,selector:template_auto,117.9412
20260729-201649,headroom_b1024_block4_depth4_template_auto,template_auto,prefix,fmnist,1216,6140828,1162,174201795,28.3678,0.3742,516,0,0,0,0.0,0,0,0,401,104911622,748112,104163510,0,1024,4,4,selector:template_auto,59.7613
20260729-201649,headroom_b1024_block4_depth4_template_auto,template_auto,prefix,sift,1216,3142849,794,100419137,31.9516,0.4564,335,0,0,0,0.0,0,0,0,133,48119328,1395384,46723944,0,1024,4,4,selector:template_auto,40.6577
20260729-201649,headroom_b1024_block4_depth4_template_auto,template_auto,prefix,emb_real,1216,969764,1,946065,0.9756,0.9992,7,0,0,0,0.0,0,0,0,0,0,0,0,0,1024,4,4,selector:template_auto,0.0590
20260729-201705,headroom_b1024_block4_depth4_decision_tree,decision_tree,all,,11189,2588051441,4683,1831236280,0.7076,0.6324,68,0,0,5224719591,942825.5,68158,1615995,6702419,570,387947588,104700940,284211234,0,1024,4,4,selector:decision_tree,251.6140
20260729-201705,headroom_b1024_block4_depth4_decision_tree,decision_tree,prefix,tpch,1309,295968743,604,123489453,0.4172,0.5401,7,0,0,0,0.0,0,0,0,2,524288,358371,165917,0,1024,4,4,selector:decision_tree,31.3777
20260729-201705,headroom_b1024_block4_depth4_decision_tree,decision_tree,prefix,taxi,659,1064016617,343,544424283,0.5117,0.7178,19,0,0,0,0.0,0,0,0,157,158254556,99796889,59422253,0,1024,4,4,selector:decision_tree,22.3420
